,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,loss,mean_absolute_error,mean_absolute_percentage_error
943,961.37752535,8.69468956,1.60135014,1215.85622102,9.66945285,1.86557419
944,1993.19953383,12.38772537,2.03847251,2263.46989376,13.86866740,2.42390841
945,2303.67807169,12.64628954,2.29039916,1897.27609440,12.89814699,2.29211297
946,3627.76238525,16.40388467,2.80386399,2460.27998334,14.74131207,2.46486922
947,5250.65273103,20.97024419,3.27406254,1789.45227354,12.50623723,2.25131755
948,512.52689961,7.17194897,1.47032298,2813.15884726,15.41576551,2.66521269
949,231.15389483,4.90770482,1.34094211,1290.84224367,9.42303404,1.89247628
950,3246.40810786,16.41624337,2.84794037,1835.92019615,11.11071690,2.07542056
951,2413.01484040,14.81612574,3.01109624,1293.07352061,10.28388351,1.98409592
952,3286.57728697,17.53884877,2.83464362,1933.06722504,13.11062865,2.37489191
953,3957.21230158,21.60665036,3.57012826,2172.62266880,13.38334343,2.39024851
954,6585.34308924,27.50257705,5.04016097,1961.38576185,12.56823207,2.32501877
955,849.88096361,6.80709310,1.43288419,1311.95892374,9.41483799,1.94232330
956,317.63529265,5.32213703,1.34152662,1279.85938304,9.57044834,1.91658286
957,1397.52656101,11.89654232,2.04143242,1251.89222409,10.39846511,1.97991170
958,1158.07097649,10.35246134,1.85782990,2183.96126432,13.24172299,2.34025976
959,1724.38946508,8.29073289,1.42147649,2073.01111945,12.19072738,2.16408744
960,665.96942606,8.08968153,1.70658522,1274.39462037,9.76703967,1.90869092
961,11481.73321221,30.74148252,4.82444402,2174.42753153,13.35467365,2.34648917
962,963.38526989,10.47201397,2.10564347,1663.07819329,11.27150514,2.02798291
963,2148.54040973,14.49924972,2.26705752,1755.11749383,12.35880510,2.17983795
964,3392.58175633,17.70594797,2.98928053,2454.03228502,15.35570119,2.56689089
965,1229.19185909,8.98808945,1.44872863,1740.18648435,11.28768680,2.01885474
966,3860.83999711,21.80242830,3.92383457,1878.11206549,11.94477025,2.08207083
967,1084.21079125,8.71851507,1.56551023,1578.05232287,11.30009149,2.04752317
968,1902.57418803,12.66409422,1.98174641,1832.02619130,12.37530201,2.16768933
969,4561.75273485,18.25646953,3.44843539,1297.66881268,9.35100793,1.82259548
970,681.15106639,7.27807756,1.30214387,1887.55766847,12.39310606,2.16531219
971,1124.11071021,12.03531701,2.62638195,2154.14740507,13.52777033,2.29206896
972,1198.42909212,12.06541950,2.42345241,1777.43338094,12.65508472,2.19986937
973,978.67564938,9.93563065,1.87026588,1951.12663995,12.73013833,2.27402054
974,1121.73985164,8.82621012,1.93590754,2180.79914596,13.79688845,2.47057998
975,1639.78140623,12.78493725,2.02629012,2246.73623008,13.41658223,2.34038773
976,2372.57138134,13.58342505,1.89625924,1976.88827289,13.42259312,2.36819921
977,1758.11870135,13.04538579,2.33034966,2164.79285289,13.45508220,2.34820522
978,612.62571784,6.38323588,1.51431086,3104.29988262,16.28635606,2.77403453
979,1356.56736799,8.51431113,1.55825934,2513.80226630,14.03036118,2.44065415
980,3155.85216302,15.81166674,2.84968184,680.41112846,6.90347580,1.50630646
981,3536.88676082,19.40974822,3.12129516,1947.98354771,12.81303305,2.37049470
982,645.66608758,6.82724485,1.68041216,1688.54132176,11.63593170,2.07092902
983,4001.90071049,19.07404256,3.70529920,1325.63775587,10.90368337,2.09847121
984,3765.76215743,19.34995706,2.87864761,2326.10375334,13.19817094,2.40151937
985,2266.68817869,13.43632730,2.05936236,1150.73222080,9.91023465,1.85579085
986,346.38393253,7.22880190,1.89597518,1447.43782577,10.65979040,1.99041784
987,2061.98750096,14.52279923,2.53805775,2016.67869988,13.27054379,2.32796775
988,1097.60997373,10.58306546,2.10120806,2069.49516418,13.37283622,2.34942427
989,1022.92520565,10.84266469,2.23858510,2475.98817614,14.65888808,2.56745024
990,1127.56415430,11.18597941,1.88368485,1978.66114194,13.26146403,2.34501100
991,9814.42225463,27.27835546,3.74316068,2170.04355425,13.93502440,2.47700492
992,8549.80641591,22.44819546,2.79832958,1961.16594629,12.71583023,2.29103434
993,2267.74730387,14.37815634,2.62149036,1391.20531100,8.39011291,1.75616439
994,6792.07870544,25.68338655,4.80095729,1473.03358615,11.68946421,2.17159730
995,4775.69820752,22.99771758,3.93681822,2203.73136079,14.19204460,2.56887973
996,1884.78685065,13.48070622,2.25991572,2028.78016473,12.13568798,2.21539920
997,5878.15183599,19.32832435,3.50807709,2149.04266828,13.65776378,2.37129911
998,2164.42608534,9.44370707,1.91385968,1747.16607003,12.32013934,2.21947692
999,1741.40212919,12.57556567,2.21095272,1919.72495644,12.88427543,2.33308590
1000,7675.28526526,27.64069188,4.02029002,2377.49691699,14.46411780,2.59885247
1001,589.58410498,6.89432552,1.39923458,1794.03680615,11.72906186,2.14390512
1002,753.83368047,7.78211542,1.77395424,1366.63366527,10.85415083,1.96974802
1003,326.09803833,5.20371131,1.31869790,2571.02505331,14.56822540,2.66444086
1004,443.57235019,6.39022719,1.44468107,1443.68999546,10.97609998,2.04353691
1005,1313.09056264,10.25179676,1.82525548,1220.76681422,10.32185988,1.99126774
1006,539.76615870,5.22453203,1.25608569,1732.47564474,11.35019021,2.02352404
1007,1179.71873566,8.00816916,1.48281844,1755.85788467,12.46529509,2.34264935
1008,207.68310176,4.28117305,1.14540579,883.53259842,7.47580895,1.55358961
1009,1380.20953236,10.82292656,1.82008393,1552.86209223,11.14539566,2.04178655
1010,2755.29598976,14.80104667,1.88192334,1805.34998629,11.18503983,1.96708906
1011,182.38288951,3.86374790,1.14013618,1750.68456251,11.45349603,2.05141993
1012,2023.12825122,15.62721867,2.50885844,1448.54385984,9.62606459,1.81446146
1013,229.72882100,5.14151385,1.53948786,1697.20036959,12.48778261,2.17511761
1014,1378.28335669,10.48091853,1.65326835,1642.92830432,11.73318299,2.17028675
1015,792.09524359,7.28591363,1.43355348,2086.34096823,12.91350535,2.32128217
1016,1006.17728566,6.87148854,1.33492297,1950.65041896,12.57536889,2.23195555
1017,2345.10683504,12.95689172,2.03482616,1852.93915757,12.71513079,2.27439136
1018,4859.62829951,19.29747573,2.29827540,1686.54361152,11.69546535,2.12826693
1019,161.19345649,3.95930553,1.17287030,2383.86659418,14.71437305,2.52318730
1020,1567.85814169,11.29534119,1.79435400,1553.90586206,10.72366782,1.96219901
1021,2611.35348240,14.69389154,2.18783383,2182.58047734,13.55913115,2.34949646
1022,2989.13156430,15.90952191,2.19177831,1877.34293480,12.16249696,2.19032410
1023,1084.92558952,10.63162165,1.90325098,1990.09976038,13.32921230,2.44471393
1024,269.81167733,4.70988235,1.18786369,2165.97581481,12.28445891,2.34877056
1025,4741.16831587,19.17022812,3.25248927,1218.88230983,9.40591648,1.78862270
1026,3787.93346657,13.57371210,2.74571727,1497.19818030,11.02208038,2.04436456
1027,730.35417908,7.31060105,1.43679475,1694.56647150,11.93099292,2.15821448
1028,347.42223147,5.16114204,1.15089926,1500.53916860,11.47071721,2.10490484
1029,2634.50777449,17.48931783,3.05647869,1618.11792128,11.76866393,2.10253331
1030,706.66524663,6.88932993,1.32075206,1805.18922762,12.59896826,2.33388188
1031,3579.48319117,17.12610597,2.72532172,1893.22177591,13.13124011,2.31359466
1032,1131.80131262,9.63992125,1.74743292,1558.32611529,12.07476689,2.24990120
1033,451.05636977,6.15700481,1.30381042,3226.56879688,16.86221048,2.88218590
1034,1411.05528778,11.21417870,1.98986050,1684.85266058,11.60664975,2.16524841
1035,4949.38743450,20.87794492,2.88477158,1263.68714403,10.40264033,1.95159584
1036,381.97158366,5.22657372,1.23139309,2738.70763468,14.89126821,2.59267122
1037,469.85341253,6.00201826,1.37636151,1303.77757951,10.62533207,1.98633528
1038,289.00750063,4.82046493,1.18756523,1629.67767861,12.06299748,2.26830972
1039,4842.35883616,21.96616758,4.33132951,2458.03931296,14.25737031,2.48341840
1040,1295.02404648,10.15775106,1.92946533,1827.15815104,12.37268887,2.19447050
1041,435.61248446,7.59603430,1.99576470,1672.78122232,12.42607016,2.22569602
1042,266.88333784,4.64452253,1.28853335,1880.28185641,12.56752515,2.30572014
1043,7007.93959800,25.34022398,4.57738246,2441.24908811,14.30515960,2.51363985
1044,1724.92269653,10.40831475,1.73791429,2913.65911721,16.03560883,2.74435785
1045,7160.05482711,27.26034261,5.67310875,1861.96354795,12.85435112,2.39422722
1046,7768.13154835,26.07406714,4.43948775,1714.91694210,12.49554475,2.33727793
1047,3225.81934622,16.16722507,2.38913739,1456.12891344,11.01832924,2.07819669
1048,426.02061174,5.58100055,1.26583429,2283.82042083,13.15860974,2.38604854
1049,3407.57105144,17.33476424,2.35514669,1119.87703969,9.66237036,1.87249479
1050,1320.95448334,10.40673467,1.96485231,2418.17796020,15.24473140,2.64369771
1051,4103.83879690,19.55593935,3.04087886,2086.91233756,13.60582589,2.43590797
1052,554.09354132,7.16044411,1.47017632,2080.25407927,13.77543264,2.43414772
1053,1122.27976388,7.82870496,1.70482590,2372.09986538,14.05444729,2.56082477
1054,3668.23298175,14.13511652,2.72530124,1881.11634877,10.66207138,2.06858689
1055,4288.38602547,20.87620006,3.69212739,1002.10823923,8.65927039,1.75398228
1056,1280.00305298,12.22951657,2.44899646,1300.18384558,10.75498704,2.09460050
1057,263.88134924,4.97913900,1.48176165,2347.32661983,14.20426782,2.58739887
1058,1732.17727849,10.29030284,1.68298989,782.40618665,7.29184294,1.66803881
1059,1249.75352973,7.36397230,1.33569336,1407.16668230,10.64041372,2.00839152
1060,279.54746479,5.20258326,1.40287557,1813.12913076,12.85009647,2.34810044
1061,3708.12351639,13.78182285,2.03185278,1628.11549391,10.96559910,2.10211792
1062,974.11890736,9.74513461,1.76983625,1837.91463896,12.60310619,2.32076541
1063,1969.31704705,13.81916081,2.08352537,1736.43268471,12.04459995,2.14469633
1064,6834.17903200,23.30700919,4.32827986,1925.21091620,12.84768856,2.17833519
1065,743.44247407,7.13599093,1.42112530,1674.96792755,11.72684958,2.12461112
1066,1346.13313389,11.04034359,2.05582561,1576.08547161,11.51213339,2.13955471
1067,4067.53183235,17.79311468,2.83923284,1355.08291232,9.76466473,1.89045613
1068,634.82939800,6.76346264,1.63384379,1791.72367159,12.85108385,2.29907357
1069,8461.44573325,19.32281899,3.77535362,2089.78515907,13.65132469,2.40591227
1070,8386.70328637,27.18211529,3.39965938,1413.87603187,10.84225706,2.02235555
1071,671.09119133,8.19647857,1.79580586,1559.11395026,9.54559077,1.80001417
1072,673.28011915,7.67098762,1.62545085,956.57084892,8.60135712,1.75619532
1073,2321.25379927,14.21797924,2.57041724,1669.47852608,12.10493391,2.15196996
1074,592.45593023,8.45737086,1.85229742,1537.28349869,10.64395388,1.93866625
1075,1327.08125550,11.71358172,2.51331200,2250.97996063,14.18503003,2.45770835
1076,2983.61639860,17.88685804,3.01156695,1563.26416438,11.19188949,2.03067645
1077,865.42737710,8.92952758,1.98785508,2077.96249200,13.22397858,2.33408512
1078,3410.88371830,19.05113868,3.17643779,921.00123473,8.86744967,1.75516741
1079,1294.09265074,10.63141423,2.08248104,1972.26931650,12.99569185,2.28291674
1080,522.01552232,6.35070887,1.40034188,1476.76421016,11.15598857,2.04126046
1081,3938.03913338,19.55477029,3.14011546,2018.22102403,12.61273397,2.22294992
1082,700.06834844,7.83946799,1.56559989,1931.49594692,12.73635665,2.24176022
1083,715.67576942,5.96261937,1.22736305,1652.04945802,11.82337508,2.14329933
1084,7595.46483801,28.01529975,4.37249067,1449.42117576,11.10729128,2.07035073
1085,2227.60392753,11.32099864,2.46157416,1913.78844068,12.66544730,2.22111010
1086,8218.37907455,28.86097976,4.55626538,1433.06491775,10.72419988,2.01555573
1087,905.29268606,7.43041504,1.33211128,2670.08777074,16.00551331,2.76390017
1088,309.68530835,5.02874923,1.14261053,1115.71733517,9.38562809,1.74509868
1089,474.05176049,7.14691604,1.50063317,1368.53783780,10.24333310,1.85866117
1090,2619.19109189,15.94791407,2.45485700,1884.45471748,11.76898177,2.16930653
1091,266.14273435,4.23675587,1.14003885,1584.10796366,10.59419257,1.98804612
1092,596.94700412,6.58227960,1.22631547,1102.49584376,8.90729904,1.68388231
1093,6357.99405600,25.14218281,4.28939921,1599.76178222,11.03606962,2.03766693
1094,161.59111534,3.95959718,1.09680477,1228.11046074,10.03365495,1.88577765
1095,287.42726952,4.86843078,1.12645403,1437.31929718,9.85591146,1.86740112
1096,4166.86418813,19.06318371,2.99494914,1346.98588760,10.27013620,1.80933161
1097,3494.36296641,15.16387193,2.09095814,1768.95450663,11.25135567,1.96364101
1098,284.75979930,4.89161210,1.15187863,1571.44329813,11.80948874,2.17608739
1099,384.79528468,7.31738301,1.71554473,789.21261852,7.90130417,1.60108406
1100,8658.63447349,33.55803724,5.45668880,1941.56280249,13.21119745,2.22986457
1101,340.03599544,5.68780525,1.20444229,1641.62487848,11.02425338,2.08176183
1102,784.68511280,7.41337544,1.29444796,2358.31257117,14.19967187,2.44614864
1103,3207.65648858,16.15317715,2.53001858,1089.08032341,9.50935580,1.77783835
1104,4784.00628478,21.68737675,3.54854165,1397.12618731,11.05652655,2.03180085
1105,758.20862339,8.50903837,1.72459094,2519.01293175,15.21486618,2.60386107
1106,554.74844832,6.16455001,1.43108096,1954.31082657,12.11182216,2.18625680
1107,1426.29185150,11.88242397,2.25582782,1666.83516631,11.31713301,2.10753966
1108,629.94121411,7.51015209,1.95768238,1891.67917618,13.09190324,2.34255033
1109,3307.84849057,17.02166394,2.65314966,2208.15377678,13.08280289,2.38327671
1110,6578.42064324,22.49481419,3.12576339,1605.28051600,12.10565416,2.20927690
1111,3051.81573903,16.14066587,2.27267568,2138.89212227,13.70696872,2.41861541
1112,530.42795117,6.20077839,1.27243046,1723.21999564,12.25420495,2.26797933
1113,353.47694497,6.37319429,1.40579441,1129.45650879,9.19328335,1.82198804
1114,225.40139856,4.52536697,1.14487280,1065.72382102,8.99788457,1.85757256
1115,3516.95408196,18.44708766,3.41973374,1274.33182572,9.10017472,1.74033366
1116,608.92687967,7.22830361,1.62005289,593.99820178,6.36440070,1.46689626
1117,8688.45637909,27.28936894,4.21768534,2157.73528128,14.13051308,2.38023243
1118,413.73536441,6.35025157,1.35516997,1905.38811429,13.21237771,2.34547497
1119,705.37388317,7.00030000,1.36544171,2109.68726845,13.37531121,2.42047992
1120,962.70674832,9.16784990,1.81971252,1937.16071675,12.17322751,2.17520715
1121,1744.25917491,13.67211605,2.48775502,1940.43455603,12.74306721,2.24310937
1122,251.70202788,4.58974914,1.11956212,1533.22390227,10.62183974,1.96318580
1123,1997.40018479,14.18760489,2.82959294,975.83317789,8.99014243,1.76083959
1124,210.84907298,4.04415102,1.11060298,1206.40937066,10.40452707,1.96348099
1125,724.34154269,8.57690977,1.75007644,2049.88599608,13.01855919,2.34222028
1126,346.22402934,6.43401038,1.63700231,1376.89542112,9.53762439,1.82971848
1127,3460.09077794,17.68490511,3.02919643,735.47299613,7.70196518,1.61054430
1128,6241.85931571,21.97584110,4.23044681,2098.07295662,13.67369206,2.44897892
1129,4874.60326748,22.92879827,3.56294089,2318.89978026,14.19082262,2.50222753
1130,3457.75123738,19.13878553,3.74182320,1136.02901620,8.98565119,1.77997505
1131,338.67312657,5.38312573,1.20647611,1390.91817582,9.96027374,1.84904366
1132,205.87250554,4.41697586,1.13980234,913.71995022,7.67281627,1.57252874
1133,1486.60970729,13.91268314,3.24948509,1406.07251955,10.73365682,1.99539172
1134,1619.82361689,13.95122941,2.69705461,1545.36637668,11.05647493,2.01408549
1135,280.49308915,4.82535111,1.21198981,1960.74755116,13.13733394,2.42916003
1136,7115.72801575,25.70653974,4.80312583,1717.69445607,12.39738760,2.20677046
1137,285.94849732,4.96360874,1.17382148,1929.16326753,12.15476019,2.21852600
1138,1109.99562531,11.32787871,2.00353052,1218.82327509,9.42938789,1.82132402
1139,634.73438683,7.29251382,1.40918755,1522.64186538,10.58167144,1.94709210
1140,1881.93520777,13.52865260,2.77586654,2041.61928301,13.19895029,2.29184182
1141,1035.64001641,9.12579653,1.61466148,1302.88366887,10.32381373,1.95837463
1142,1707.87238250,12.05837699,1.99461284,2054.97220005,12.50167230,2.22871014
1143,2824.93973581,15.32534893,2.48836851,969.30444831,8.50473081,1.67726624
1144,733.12131871,6.59036923,1.42997579,1994.19004786,13.07068821,2.29632325
1145,2126.26230373,14.57032574,2.42410884,962.35464652,8.91704963,1.83476252
1146,1474.58787395,11.86860473,2.03368875,1767.78169754,12.72171504,2.21660920
1147,200.08454534,4.96131740,1.38767123,1367.52626461,9.84152478,1.91039671
1148,1160.65523650,9.71209373,1.45629172,1907.02942956,12.52658726,2.23136213
1149,1620.76180660,12.76955557,2.22406191,1464.86344498,11.69766517,2.17866109
1150,1162.75647531,10.83726268,1.88372797,1550.36183725,12.22056172,2.21991980
1151,622.60680576,7.15350666,1.45785228,2080.36355633,13.40108641,2.33127602
1152,2890.34425920,14.84552039,2.85033412,1590.16325449,12.18508857,2.19688719
1153,4947.62773270,21.32013210,3.67460867,2436.67225759,14.69116489,2.63403009
1154,4716.58006426,16.91633514,2.81751430,1571.98569592,11.55171354,2.16201347
1155,3877.16626592,17.26541621,2.29287315,2053.45850075,13.15342551,2.36996826
1156,1616.15685530,11.26596261,1.85059757,1977.52467561,12.63357068,2.32197806
1157,486.74159630,6.10726994,1.37968078,1900.09038503,12.86230223,2.30370737
1158,508.74703541,5.84645967,1.52616122,1313.70545392,10.21055680,1.98663887
1159,852.92999260,8.83412927,1.91310675,2160.46963147,13.83325097,2.46925319
1160,180.29803086,4.07128416,1.15645310,1444.21783898,10.25941221,1.94738315
1161,352.91918134,5.64831976,1.29335187,1593.94367667,11.08259528,2.14592413
1162,1822.92630987,10.84631966,1.62100599,1390.48179769,10.31282922,2.01998115
1163,302.18402412,5.63335658,1.59075400,975.17408661,8.94536321,1.74363173
1164,1686.24877795,10.19309394,1.76438597,1423.10187358,11.04780711,2.02969235
1165,2240.11307363,16.28794866,2.66383409,1409.91226862,10.24362207,1.84033100
1166,475.25504815,6.80705686,1.68325421,1614.84299617,12.13213121,2.12834349
1167,235.52936826,4.69075873,1.14669537,1239.82711230,9.66882735,1.84643592
1168,6091.99763139,20.62592140,3.27166566,1243.67614978,10.30485905,1.92070008
1169,6038.58712420,18.42487858,2.17138603,1646.50950981,12.38502525,2.16719730
1170,612.93100729,7.15808888,1.37594906,1621.76798323,10.25070465,1.95247941
1171,336.57674930,5.05659680,1.20826801,782.66141004,7.39544804,1.62082593
1172,2159.43924490,14.83200417,2.62242628,1658.70813194,11.51078002,2.08425091
1173,246.67838507,4.68269056,1.24260232,1378.77728726,10.56931274,1.96155531
1174,7812.16394679,25.61577428,3.52927066,1685.88441028,12.17753163,2.25670892
1175,135.63585719,3.41577691,1.06135773,1600.56666276,11.38277783,2.11786300
1176,963.99351027,8.64172498,1.47510669,1630.08133485,12.06731723,2.20621119
1177,712.08515984,5.91454554,1.37254895,1629.38902330,12.23057274,2.15937136
1178,1258.72282353,12.53527754,2.24187122,1831.52894436,12.58390345,2.33129283
1179,2976.96233935,14.19516370,2.55967679,2590.45776019,16.01361440,2.82374623
1180,2434.55365787,15.10121968,2.37397857,2296.26301712,13.83120966,2.52456811
1181,1484.41677082,10.64305255,2.00753284,1344.52967427,9.74331212,1.91084385
1182,8406.48207811,27.86609725,4.59287745,1626.84925101,11.33366897,2.10207871
1183,5584.90592153,22.81536207,3.30223042,964.43550977,7.97891416,1.68744257
1184,623.88498042,7.10753265,1.39402760,1011.84056210,7.96479743,1.72287336
1185,477.73281555,7.78373269,1.64545935,1433.56354007,11.46993365,2.11191657
1186,206.23060814,4.73633738,1.20165725,1283.98111461,9.36444133,1.86561835
1187,439.76842839,6.61235182,1.47794088,1662.01531329,11.58339840,2.09098158
1188,1267.98959023,8.89722067,1.35882031,1324.28708934,10.52814547,1.92594961
1189,976.11051466,10.06415082,1.87656634,1418.46005158,11.19175276,2.03880070
1190,2057.81468286,13.30049608,2.07863842,1433.20469960,11.08805072,2.04372521
1191,172.68918106,3.68015993,1.05739008,1326.77014089,7.77263844,1.69394717
1192,1823.99348745,12.51131604,2.10577802,892.26602573,7.63808838,1.56293268
1193,3894.98717870,17.60743138,3.29303612,963.18204346,8.66949059,1.69224274
1194,663.07671735,7.92191089,1.49338292,1725.71274182,12.30505303,2.12041622
1195,657.99306067,9.11110938,1.98072195,1369.23758339,9.79543605,1.84149141
1196,10133.56071374,28.66924010,4.27744592,1476.87482819,10.88464029,1.96746679
1197,403.57617958,5.41090729,1.17851366,1181.00708151,8.28267579,1.68899322
1198,1490.34725218,10.05481250,1.53145224,1622.82469536,11.37455382,2.07439467
1199,2137.90616274,13.33470195,1.92196262,1355.56204470,10.62699348,1.91951786
1200,5939.87282861,21.30952004,3.02355889,2093.57351052,13.11190515,2.23615324
1201,9373.76073478,28.46417336,3.68651948,1136.67868830,9.04918392,1.73947295
1202,1626.47881063,10.23819809,1.66364539,1171.46652284,8.38458010,1.66850608
1203,7623.53709551,22.68613344,3.46956103,1503.61993788,11.64529565,2.13286298
1204,801.11854991,7.64591849,1.44527561,1219.67230970,9.16017395,1.78069362
1205,1022.89656123,10.10483080,2.04289407,1066.73048782,9.54357630,1.77541960
1206,864.14638110,8.54687477,1.53301035,1294.24165590,9.88488031,1.89205727
1207,1647.45922269,11.86652679,1.98688754,962.67189480,8.28142814,1.65358908
1208,876.06628457,8.00292690,1.33322061,1080.72831488,8.61561455,1.69913290
1209,2970.93060262,15.25132346,2.25085068,1342.87914245,11.04376825,1.99158101
1210,1668.52708054,11.87092205,2.35154671,1971.50327489,13.22526673,2.38415781
1211,434.67402308,7.28599297,1.58565348,1965.60096838,13.53992025,2.36816957
1212,681.99820460,6.49570861,1.29032792,1716.04833089,11.40126784,2.19375252
1213,1125.84295363,11.47325460,2.09495369,1646.65523074,12.22648519,2.19548648
1214,969.74226481,8.82849381,1.80483813,1541.22251125,11.32638456,2.16160442
1215,305.16289448,5.26458478,1.28997425,1994.85663132,12.98158060,2.32064250
1216,5010.86684995,12.00421247,2.30282005,1491.12038314,11.60004079,2.11240723
1217,1875.07937499,12.45224495,2.32072331,1283.20859881,9.71713161,1.90950739
1218,879.95685363,8.98771813,1.70552664,1368.55486139,10.40845761,1.98589774
1219,614.32632189,6.60988768,1.28054517,1843.76241259,12.98991616,2.40689536
1220,1851.16997017,12.41201177,2.18002499,1926.35690732,12.48424858,2.23821348
1221,3570.02521300,18.15255355,3.19305094,1482.47935162,11.23061622,2.13407282
1222,3274.94004576,15.64854243,2.19340458,1837.50194761,12.74967483,2.29301605
1223,301.15953613,4.58841752,1.13158621,1871.62148554,13.07678601,2.31480243
1224,3369.52658067,18.53031506,3.27113691,1237.34747988,10.07440223,1.84348596
1225,3680.60331410,18.42382356,2.95847570,1555.41886335,11.66224642,2.20367651
1226,3767.84926059,17.78882223,2.77056971,1554.61899136,11.42163126,2.10656967
1227,5043.10719788,23.46589575,3.89955066,1656.98374269,11.44354564,2.17102825
1228,2695.09551977,13.60115221,2.34906994,1436.62263298,11.03120665,2.06029035
1229,1796.94596633,12.69068655,2.60406976,1309.69693404,9.16201932,1.78520838
1230,1451.03733397,9.58089690,1.51722580,1868.18529951,12.79962678,2.30769408
1231,340.36686741,5.43141623,1.31269812,1065.17283671,7.97500735,1.62271447
1232,631.38551158,7.07996457,1.35936491,1268.31664694,9.64741526,1.91254394
1233,2342.38121593,14.75094302,2.65187137,1670.18296583,11.92264927,2.16971945
1234,165.65818062,4.01725021,1.10040631,1337.92064731,10.43960725,2.00408074
1235,5789.49264172,19.63148889,3.09000327,843.14599901,7.58280726,1.57691650
1236,2972.49789866,11.36345920,2.31171094,1521.12925847,11.43094715,2.08129855
1237,4735.28423874,17.96313753,2.32927701,993.61668836,8.04410213,1.66442225
1238,1468.58740127,9.64825292,1.91382285,1475.57775458,10.53741736,1.99075527
1239,202.99822051,5.24906639,1.41711300,1190.90053591,9.65056537,1.80934010
1240,1444.54058173,11.47883131,2.65632525,1096.99934580,9.46106777,1.81950761
1241,4336.80704894,17.58203097,2.41790424,979.65799105,9.20348543,1.79048133
1242,1034.58059934,10.71095652,2.09426379,1707.15002275,11.49399747,2.07731169
1243,4446.09247754,19.22880619,2.90148083,1184.35213159,10.44887420,1.97862706
1244,844.21690636,8.49909894,1.53873112,1561.67721077,10.06469213,1.97151978
1245,2419.36002548,13.73729585,1.96635670,1135.18294341,10.00381573,1.90398569
1246,386.30109042,6.54908759,1.33230662,1599.29130336,11.60103134,2.12232039
1247,334.18346125,6.09522027,1.56749210,981.70436433,7.94458790,1.62932753
1248,3077.80132965,10.38580235,2.34525160,1391.44128771,10.44229199,1.99080404
1249,266.44404520,4.92491428,1.21443363,1320.04164897,10.01032202,1.97659924
1250,1384.41882554,8.62127636,1.43158525,1118.41306255,9.23840692,1.83672508
1251,4599.12483696,16.99038692,2.29143318,1824.81619035,12.78135732,2.30152869
1252,413.44380020,5.97834283,1.28832825,1616.28461130,10.69094049,2.08887736
1253,2064.00403128,14.51661113,2.56791631,1673.18106621,11.87336804,2.18787422
1254,337.12192398,4.83149676,1.13875161,1421.57829942,11.22603000,2.11676671
1255,8307.22194146,27.92111523,4.72948643,1464.45704211,10.89300789,2.08085661
1256,584.35697423,9.30586277,2.00019500,954.24506954,7.83050613,1.59350823
1257,242.92699910,4.73139780,1.13680730,1225.16905236,8.14809460,1.71893731
1258,632.61823405,8.13115901,1.68853527,1139.75237163,9.47595441,1.87425692
1259,553.07716562,7.88662596,1.62157930,946.13232907,9.65123154,1.86388367
1260,376.30492490,6.73722047,1.58509965,1192.78682754,9.91779336,1.84268406
1261,159.92797710,4.00389770,1.12609796,1290.32406258,9.38105767,1.84714810
1262,711.56627584,8.60306894,1.83777154,1153.17373765,9.95070229,1.85351163
1263,1388.63098596,10.66654718,1.78877209,1247.04530807,9.36132487,1.86479938
1264,6065.80204636,18.88241342,2.97905494,1332.52151674,11.14581355,2.07004658
1265,1212.41421950,10.77923666,1.73122204,1753.37872024,11.74763151,2.20893996
1266,1166.22922540,11.34294889,1.97625739,2050.41829757,13.19888786,2.38498445
1267,1906.77653788,10.06205221,1.71622126,1175.91825353,9.78379568,1.91772420
1268,561.09941191,7.10052293,1.45421137,1032.09373301,8.35903306,1.68745783
1269,1458.58925913,9.85512734,1.61552999,1521.23734919,11.94888625,2.25332390
1270,19372.92681590,42.55484118,5.50545382,1442.22159570,10.42211223,1.95932789
1271,144.79012406,3.70541658,1.10550359,1315.53162027,7.11828627,1.61800886
1272,317.96954875,5.75620449,1.36964942,790.53372791,8.02838750,1.63441037
1273,917.19535520,9.24146138,1.77231224,992.15485070,8.89851988,1.67478731
1274,1017.84749414,8.38920475,1.74128621,1044.78104809,9.97949771,1.87579951
1275,514.27104432,8.95381971,2.17613138,1907.06069144,12.39558076,2.18705764
1276,1011.92191979,10.51409843,2.10239206,1457.36698728,10.28176983,1.92640776
1277,1327.76190292,11.13256142,1.79393585,815.77402067,7.77163268,1.56280839
1278,2640.37159243,14.79042464,2.23281915,2213.82220497,14.49202839,2.52414766
1279,168.38787952,5.09913209,1.42607716,952.42447478,7.90884498,1.59651191
1280,255.23674197,4.94859150,1.18620263,897.10676702,7.97162430,1.68718605
1281,3572.44507105,17.98196571,3.73826718,1870.74803161,12.04271576,2.00841173
1282,714.34481095,8.01845352,1.72460802,1413.60043550,10.30364186,1.91341051
1283,1824.73092494,12.26923311,1.87371529,1108.65336967,9.76201882,1.85531889
1284,2689.74654629,16.74719719,2.97081315,2243.23326624,14.03618123,2.48411092
1285,439.78536375,6.48323276,1.48480031,1509.73134817,11.30560587,2.13508619
1286,1859.80282880,9.86912416,1.69624223,1489.51486192,11.66837444,2.17303021
1287,323.26368704,5.16493324,1.19367761,2023.25861031,12.84013142,2.33716773
